timestamp_ns,duration_ns,requests_in_flight,path,range_start,range_end
1758114848729837328,519352,0,tmp/.tmpccnLjG.parquet,34422755,42694135
1758114848729955957,404874,0,tmp/.tmpccnLjG.parquet,50965515,59236895
1758114848729765236,610928,0,tmp/.tmpccnLjG.parquet,665722183,673993563
1758114848729784476,602966,0,tmp/.tmpccnLjG.parquet,682264943,690536323
1758114848729831036,562641,0,tmp/.tmpccnLjG.parquet,1346649891,1354921271
1758114848729938415,459719,0,tmp/.tmpccnLjG.parquet,1363192651,1371464031
1758114848729942330,459621,0,tmp/.tmpccnLjG.parquet,1379735411,1388006791
1758114848729949123,460021,0,tmp/.tmpccnLjG.parquet,1396278171,1404549551
1758114848730071823,345371,0,tmp/.tmpccnLjG.parquet,1412820931,1421092311
1758114848729917118,514429,0,tmp/.tmpccnLjG.parquet,2326684553,2334955933
1758114848729922350,514134,0,tmp/.tmpccnLjG.parquet,2343227313,2351498693
1758114848730185153,256791,0,tmp/.tmpccnLjG.parquet,2376312833,2384584213
1758114848730189825,259344,0,tmp/.tmpccnLjG.parquet,2392855593,2401126973
1758114848730194438,258438,0,tmp/.tmpccnLjG.parquet,2409398353,2417669733
1758114848730167648,289419,0,tmp/.tmpccnLjG.parquet,2359770073,2368041453
1758114848730368136,92451,0,tmp/.tmpccnLjG.parquet,2442483873,2450755253
1758114848730373650,90549,0,tmp/.tmpccnLjG.parquet,2459026633,2467298013
1758114848729790216,680628,0,tmp/.tmpccnLjG.parquet,698807703,707079083
1758114848729978299,499954,0,tmp/.tmpccnLjG.parquet,67508275,75779655
1758114848730079037,401113,0,tmp/.tmpccnLjG.parquet,1429363691,1437635071
1758114848730099189,383752,0,tmp/.tmpccnLjG.parquet,84051035,92322415
1758114848730084151,402587,0,tmp/.tmpccnLjG.parquet,1445906451,1454177831
1758114848730108724,379562,0,tmp/.tmpccnLjG.parquet,100593795,108865175
1758114848730171351,318120,0,tmp/.tmpccnLjG.parquet,1462449211,1470720591
1758114848730207731,285943,0,tmp/.tmpccnLjG.parquet,1478991971,1487263351
1758114848730140558,361344,0,tmp/.tmpccnLjG.parquet,1761556165,1769827545
1758114848729795361,723719,0,tmp/.tmpccnLjG.parquet,715350463,723621843
1758114848729801360,722961,0,tmp/.tmpccnLjG.parquet,731893223,740164603
1758114848729884710,643123,0,tmp/.tmpccnLjG.parquet,748435983,756707363
1758114848730074805,455312,0,tmp/.tmpccnLjG.parquet,764978743,773250123
1758114848730306879,225409,0,tmp/.tmpccnLjG.parquet,798064263,806335643
1758114848730313535,223058,0,tmp/.tmpccnLjG.parquet,814607023,822878403
1758114848730378854,182575,0,tmp/.tmpccnLjG.parquet,2475569393,2483840773
1758114848730528542,35035,0,tmp/.tmpccnLjG.parquet,3322647891,3322708615
1758114848730100735,492195,0,tmp/.tmpccnLjG.parquet,333529709,341801089
1758114848730193310,401991,0,tmp/.tmpccnLjG.parquet,350072469,358343849
1758114848730260160,336176,0,tmp/.tmpccnLjG.parquet,117136555,125407935
1758114848730311582,287886,0,tmp/.tmpccnLjG.parquet,366615229,374886609
1758114848730331039,275703,0,tmp/.tmpccnLjG.parquet,150222075,158493455
1758114848730326193,286323,0,tmp/.tmpccnLjG.parquet,133679315,141950695
1758114848730145754,486686,0,tmp/.tmpccnLjG.parquet,1778098925,1786370305
1758114848730150101,486898,0,tmp/.tmpccnLjG.parquet,1794641685,1802913065
1758114848730229649,416605,0,tmp/.tmpccnLjG.parquet,1811184445,1819455825
1758114848729497833,1157654,0,tmp/.tmpccnLjG.parquet,2658877027,2667148407
1758114848729504684,1154189,0,tmp/.tmpccnLjG.parquet,2675419787,2683691167
1758114848730158842,501952,0,tmp/.tmpccnLjG.parquet,2708505307,2716776687
1758114848730235673,428100,0,tmp/.tmpccnLjG.parquet,2725048067,2733319447
